Order,Family,Subfamily,Tribe,Name,Genus,Species,Sociality,Source:Sociality,Haplodiploidy,Source: Haplodiploidy
Hymenoptera,Apidae,Apinae,Euglossini,Exaerete _smaragdina,Exaerete ,smaragdina,kleptoparasite,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Euglossini,Eulaema  _meriana,Eulaema  ,meriana,solitary/communal/semisocial?,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Euglossini,Eulaema  _nigrita ,Eulaema  ,nigrita ,communal,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Euglossini,Eufriesea _smaragdina,Eufriesea ,smaragdina,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Apini,Apis_mellifera,Apis,mellifera,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Apini,Apis_florea,Apis,florea,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Apini,Apis_dorsata,Apis,dorsata,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Apini,Apis_cerana,Apis,cerana,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_polaris ,Bombus,polaris ,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_terrestris ,Bombus,terrestris ,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_hypnorum ,Bombus,hypnorum ,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_jonellus ,Bombus,jonellus ,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_lucorum ,Bombus,lucorum ,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_atratus,Bombus,atratus,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_melanopygus,Bombus,melanopygus,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_nevadensis,Bombus,nevadensis,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_impatiens,Bombus,impatiens,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_brasiliensis,Bombus,brasiliensis,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_pensylvanicus,Bombus,pensylvanicus,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_citrinus,Bombus,citrinus,social parasite,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Bombini,Bombus_rupestris,Bombus,rupestris,social parasite,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Meliponini,Tetragonisca_angustula,Tetragonisca,angustula,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Meliponini,Partamona _testacea,Partamona ,testacea,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Meliponini,Plebeia_droryana,Plebeia,droryana,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Meliponini,Melipona_quadrifasciata,Melipona,quadrifasciata,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Meliponini,Melipona_eburnea,Melipona,eburnea,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Meliponini,Melipona_scutellaris,Melipona,scutellaris,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Meliponini,Tetragonula_carbonaria,Tetragonula,carbonaria,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Meliponini,Hypotrigona_gribodoi,Hypotrigona,gribodoi,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Meliponini,Liotrigona_madecassa,Liotrigona,madecassa,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Meliponini,Axestotrigona_ferruginea,Axestotrigona,ferruginea,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Apidae,Apinae,Meliponini,Plebeina_hildebrandti,Plebeina,hildebrandti,advanced eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Augochlorella_aurata ,Augochlorella,aurata ,solitary/primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Augochlorella_persimilis,Augochlorella,persimilis,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Augochlora  _phoemonoe,Augochlora  ,phoemonoe,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Augochlora  _pura,Augochlora  ,pura,subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Augochloropsis _iris,Augochloropsis ,iris,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Augochloropsis _diversipennis,Augochloropsis ,diversipennis,solitary/communal,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Augochloropsis _ignita,Augochloropsis ,ignita,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Augochloropsis _sparsilis,Augochloropsis ,sparsilis,semisocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Augochloropsis _sumptuosa,Augochloropsis ,sumptuosa,communal/semisocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Augochloropsis _metallica,Augochloropsis ,metallica,semisocial?,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Caenaugochlora_costaricensis,Caenaugochlora,costaricensis,semisocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Megalopta_atra,Megalopta,atra,solitary/subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Megalopta_genalis ,Megalopta,genalis ,subsocial/primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Megalopta_centralis,Megalopta,centralis,communal/semisocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Megalopta_amoena,Megalopta,amoena,subsocial/primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Neocorynura_fumipennis,Neocorynura,fumipennis,solitary (rarely semisocial),"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Neocorynura_tica,Neocorynura,tica,solitary?,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Corynura_patagonica,Corynura,patagonica,semisocial?,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Paroxystoglossa_andromache,Paroxystoglossa,andromache,solitary (rarely semisocial),"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Paroxystoglossa_jocasta,Paroxystoglossa,jocasta,solitary (rarely semisocial),"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Halictinae,Augochlorini,Paroxystoglossa_spiloptera,Paroxystoglossa,spiloptera,solitary (rarely semisocial),"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
